athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,plus_minus,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date,athlete_headshot_href
Shaunzinski Gortman,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,FALSE,,36,S. Gortman,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Michele Van Gorp,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,42,M. Van Gorp,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Tamika Williams-Jeter,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,44,T. Williams-Jeter,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Katie Smith,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,30,40,K. Smith,Guard,G,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Janell Burse,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,35,J. Burse,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Lynn Pride,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,38,L. Pride,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Georgia Schweitzer,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,TRUE,,39,G. Schweitzer,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Shanele Stires,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,41,S. Stires,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Val Whiting-Raymond,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,43,V. Whiting-Raymond,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Michele Van Gorp,Lynx,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,45,M. Van Gorp,Not Available,NA,Lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,8,MIN,005084,220525008,2002,2,2002-05-26,
Tari Phillips,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,18,T. Phillips,Forward,F,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Vickie Johnson,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,16,V. Johnson,Guard,G,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Teresa Weatherspoon,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,FALSE,,20,T. Weatherspoon,Guard,G,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Crystal Robinson,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,FALSE,,19,C. Robinson,Not Available,NA,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Tamika Whitmore,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,21,T. Whitmore,Not Available,NA,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Becky Hammon,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,TRUE,25,14,B. Hammon,Guard,G,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Korie Hlede,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,TRUE,,15,K. Hlede,Guard,G,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Camille Cooper,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,12,C. Cooper,Not Available,NA,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Linda Frohlich,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,13,L. Frohlich,Not Available,NA,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Bernadette Ngoyisa,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,17,B. Ngoyisa,Not Available,NA,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
Sue Wicks,Liberty,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,22,S. Wicks,Not Available,NA,Liberty,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,9,NYL,0d79b9,220525006,2002,2,2002-05-25,
DeLisha Milton-Jones,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,1,9,D. Milton-Jones,Forward,F,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Tamecka Dixon,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,3,T. Dixon,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Lisa Leslie,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,6,L. Leslie,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Mwadi Mabika,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,7,M. Mabika,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Nikki Teasley,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,TRUE,FALSE,FALSE,TRUE,,10,N. Teasley,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Erika de Souza,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,14,2,E. de Souza,Forward,F,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Latasha Byears,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,1,L. Byears,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Vedrana Grgin Fonseca,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,4,V. Grgin Fonseca,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Vickie Hall,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,5,V. Hall,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Nicky McCrimmon,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,8,N. McCrimmon,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
Sophia Witherspoon,Sparks,--,-----,-----,-----,--,--,--,--,--,--,--,--,--,--,FALSE,FALSE,FALSE,FALSE,,11,S. Witherspoon,Not Available,NA,Sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,6,LOS,532481,220525006,2002,2,2002-05-25,
