game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,athlete_headshot_href,team_logo
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,40,Katie Smith,3,Shock,Detroit,Shock,31,5,14,2,7,1,2,0,4,4,1,0,0,1,3,-1,13,TRUE,FALSE,FALSE,TRUE,30,K. Smith,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,312,Deanna  Nolan,3,Shock,Detroit,Shock,40,7,22,3,6,5,5,1,5,6,2,1,1,4,2,-1,22,TRUE,FALSE,FALSE,TRUE,,D. Nolan,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,328,Elaine Powell,3,Shock,Detroit,Shock,11,0,0,0,0,0,0,0,1,1,1,0,0,0,5,-1,0,TRUE,FALSE,FALSE,TRUE,,E. Powell,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,350,Sheri Sam,3,Shock,Detroit,Shock,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,FALSE,FALSE,FALSE,FALSE,,S. Sam,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,479,Cheryl Ford,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,32,C. Ford,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,491,Plenette Pierson,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,22,P. Pierson,Forward,F,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,828,Alexis Hornbuckle,3,Shock,Detroit,Shock,28,2,5,0,1,0,0,0,7,7,2,3,1,1,1,-1,4,FALSE,FALSE,FALSE,TRUE,14,A. Hornbuckle,Guard,G,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,358,Kelly Schumacher,3,Shock,Detroit,Shock,19,3,5,0,1,0,0,0,4,4,1,0,0,0,2,-1,6,FALSE,FALSE,FALSE,FALSE,,K. Schumacher,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,740,Ashley Shields,3,Shock,Detroit,Shock,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,A. Shields,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,832,Olayinka Sanni,3,Shock,Detroit,Shock,5,0,2,0,0,0,0,0,1,1,0,0,0,1,1,-1,0,FALSE,FALSE,FALSE,FALSE,,O. Sanni,Not Available,NA,Detroit Shock,s:40~l:59~t:3,detroit-shock,TUL,11213e,c5d646,away,FALSE,56,9,Liberty,New York,New York Liberty,NYL,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,0d79b9,89c9bf,60,,
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,566,Shameka Christon,9,Liberty,New York,Liberty,31,4,12,1,3,2,3,1,10,11,2,1,1,0,3,-1,11,TRUE,FALSE,FALSE,TRUE,20,S. Christon,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,603,Cathrine Kraayeveld,9,Liberty,New York,Liberty,36,2,7,1,5,2,2,2,5,7,2,0,1,1,1,-1,7,TRUE,FALSE,FALSE,TRUE,6,C. Kraayeveld,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,802,Essence Carson,9,Liberty,New York,Liberty,21,4,9,0,0,0,0,0,2,2,1,0,0,0,3,-1,8,TRUE,FALSE,FALSE,FALSE,17,E. Carson,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,642,Janel McCarville,9,Liberty,New York,Liberty,27,7,16,0,0,3,8,0,4,4,2,0,0,1,4,-1,17,TRUE,FALSE,FALSE,FALSE,4,J. McCarville,Center,C,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,614,Loree  Moore,9,Liberty,New York,Liberty,23,0,4,0,3,0,0,0,4,4,3,2,0,4,0,-1,0,TRUE,FALSE,FALSE,TRUE,9,L. Moore,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,729,Tiffany Jackson-Jones,9,Liberty,New York,Liberty,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,33,T. Jackson-Jones,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,803,Erlana Larkins,9,Liberty,New York,Liberty,11,2,6,0,0,0,0,5,2,7,0,1,0,1,0,-1,4,FALSE,FALSE,FALSE,FALSE,2,E. Larkins,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,716,Jessica Davenport,9,Liberty,New York,Liberty,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,FALSE,FALSE,FALSE,FALSE,50,J. Davenport,Center,C,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,510,Erin Thorn,9,Liberty,New York,Liberty,7,1,1,0,0,3,4,0,0,0,0,0,0,0,0,-1,5,FALSE,FALSE,FALSE,TRUE,12,E. Thorn,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,796,Leilani Mitchell,9,Liberty,New York,Liberty,9,1,2,1,1,0,0,0,0,0,1,1,0,2,0,-1,3,FALSE,FALSE,FALSE,FALSE,5,L. Mitchell,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,https://a.espncdn.com/i/headshots/wnba/players/full/796.png,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,619,Ashley Battle,9,Liberty,New York,Liberty,15,2,5,1,2,0,0,0,1,1,0,2,0,1,0,-1,5,FALSE,FALSE,FALSE,TRUE,,A. Battle,Not Available,NA,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,692,Lisa Willis,9,Liberty,New York,Liberty,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-1,0,FALSE,FALSE,FALSE,FALSE,,L. Willis,Not Available,NA,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280926009,2008,3,2008-09-26,2008-09-26T23:30:00Z,693,Megan Duffy,9,Liberty,New York,Liberty,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,M. Duffy,Not Available,NA,New York Liberty,s:40~l:59~t:9,new-york-liberty,NYL,0d79b9,89c9bf,home,TRUE,60,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,56,,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,680,Sophia Young-Malcolm,17,Silver Stars,San Antonio,Silver Stars,35,5,11,0,0,6,8,2,2,4,2,2,0,3,3,-1,16,TRUE,FALSE,FALSE,FALSE,33,S. Young-Malcolm,Forward,F,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,423,Ann Wauters,17,Silver Stars,San Antonio,Silver Stars,33,7,16,0,3,4,4,1,3,4,2,0,1,2,1,-1,18,TRUE,FALSE,FALSE,FALSE,,A. Wauters,Center,C,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,14,Becky Hammon,17,Silver Stars,San Antonio,Silver Stars,34,3,10,1,6,2,2,0,1,1,4,1,0,1,0,-1,9,TRUE,FALSE,FALSE,FALSE,25,B. Hammon,Guard,G,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,16,Vickie Johnson,17,Silver Stars,San Antonio,Silver Stars,23,4,9,2,3,0,0,0,3,3,3,0,0,1,1,-1,10,TRUE,FALSE,FALSE,FALSE,,V. Johnson,Guard,G,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,112,Erin Buescher,17,Silver Stars,San Antonio,Silver Stars,26,3,6,1,2,2,2,0,3,3,2,1,0,1,6,-1,9,TRUE,FALSE,FALSE,FALSE,,E. Buescher,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,341,Ruth Riley,17,Silver Stars,San Antonio,Silver Stars,6,0,4,0,0,0,0,1,2,3,1,1,0,2,3,-1,0,FALSE,FALSE,FALSE,TRUE,00,R. Riley,Center,C,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,150,Helen Darling,17,Silver Stars,San Antonio,Silver Stars,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-1,2,FALSE,FALSE,FALSE,TRUE,,H. Darling,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,626,Sandora Irvin,17,Silver Stars,San Antonio,Silver Stars,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,TRUE,,S. Irvin,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,643,Edwige Lawson-Wade,17,Silver Stars,San Antonio,Silver Stars,22,2,5,2,3,0,0,1,1,2,2,2,0,2,2,-1,6,FALSE,FALSE,FALSE,TRUE,,E. Lawson-Wade,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,666,Brittany Wilkins,17,Silver Stars,San Antonio,Silver Stars,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,B. Wilkins,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,715,Shanna Crossley,17,Silver Stars,San Antonio,Silver Stars,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,S. Crossley,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,782,Morenike Atunrase,17,Silver Stars,San Antonio,Silver Stars,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,TRUE,,M. Atunrase,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,831,Adrianne Ross,17,Silver Stars,San Antonio,Silver Stars,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,A. Ross,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,SAS,000000,c7cfd4,away,FALSE,70,6,Sparks,Los Angeles,Los Angeles Sparks,LOS,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,532481,49ac9c,85,,
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,9,DeLisha Milton-Jones,6,Sparks,Los Angeles,Sparks,34,4,9,0,0,0,0,3,6,9,4,2,2,1,4,-1,8,TRUE,FALSE,FALSE,FALSE,1,D. Milton-Jones,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,812,Candace Parker,6,Sparks,Los Angeles,Sparks,33,6,12,0,1,2,3,3,9,12,4,0,3,4,2,-1,14,TRUE,FALSE,FALSE,FALSE,3,C. Parker,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,https://a.espncdn.com/i/headshots/wnba/players/full/812.png,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,809,Shannon  Bobbitt,6,Sparks,Los Angeles,Sparks,16,0,3,0,1,0,0,0,0,0,5,0,0,1,3,-1,0,TRUE,FALSE,FALSE,FALSE,0,S. Bobbitt,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,6,Lisa Leslie,6,Sparks,Los Angeles,Sparks,33,9,13,1,2,3,4,2,5,7,4,1,4,3,6,-1,22,TRUE,FALSE,FALSE,FALSE,,L. Leslie,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,556,Raffaella Masciadri,6,Sparks,Los Angeles,Sparks,11,4,7,0,2,0,0,0,0,0,0,1,0,1,1,-1,8,TRUE,FALSE,FALSE,TRUE,,R. Masciadri,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,646,Jessica  Moore,6,Sparks,Los Angeles,Sparks,8,2,3,0,0,0,0,0,1,1,0,0,0,1,2,-1,4,FALSE,FALSE,FALSE,FALSE,31,J. Moore,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,28,Marie  Ferdinand-Harris,6,Sparks,Los Angeles,Sparks,25,5,10,0,1,4,4,1,3,4,2,2,0,0,0,-1,14,FALSE,FALSE,FALSE,TRUE,,M. Ferdinand-Harris,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,604,Temeka Johnson,6,Sparks,Los Angeles,Sparks,22,6,9,2,3,0,0,0,2,2,8,1,0,2,1,-1,14,FALSE,FALSE,FALSE,TRUE,2,T. Johnson,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,27,Margo Dydek,6,Sparks,Los Angeles,Sparks,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,FALSE,FALSE,FALSE,TRUE,,M. Dydek,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,108,Kiesha Brown,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,K. Brown,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,316,Murriel Page,6,Sparks,Los Angeles,Sparks,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,-1,1,FALSE,FALSE,FALSE,TRUE,,M. Page,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,558,Christi Thomas,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,C. Thomas,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280925006,2008,3,2008-09-25,2008-09-26T02:30:00Z,742,Sidney Spencer,6,Sparks,Los Angeles,Sparks,5,0,2,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,FALSE,FALSE,FALSE,FALSE,,S. Spencer,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,home,TRUE,85,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,70,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280923014,2008,3,2008-09-23,2008-09-24T01:00:00Z,9,DeLisha Milton-Jones,6,Sparks,Los Angeles,Sparks,36,1,9,0,2,2,2,4,4,8,1,0,0,1,3,-1,4,TRUE,FALSE,FALSE,TRUE,1,D. Milton-Jones,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,away,TRUE,71,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,05452a,f7c43c,64,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280923014,2008,3,2008-09-23,2008-09-24T01:00:00Z,812,Candace Parker,6,Sparks,Los Angeles,Sparks,39,8,13,0,2,4,6,0,5,5,4,2,1,4,3,-1,20,TRUE,FALSE,FALSE,TRUE,3,C. Parker,Forward,F,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,away,TRUE,71,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,05452a,f7c43c,64,https://a.espncdn.com/i/headshots/wnba/players/full/812.png,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280923014,2008,3,2008-09-23,2008-09-24T01:00:00Z,809,Shannon  Bobbitt,6,Sparks,Los Angeles,Sparks,24,3,6,1,2,1,4,2,1,3,2,2,0,0,5,-1,8,TRUE,FALSE,FALSE,FALSE,0,S. Bobbitt,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,away,TRUE,71,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,05452a,f7c43c,64,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
280923014,2008,3,2008-09-23,2008-09-24T01:00:00Z,6,Lisa Leslie,6,Sparks,Los Angeles,Sparks,29,6,14,0,1,3,5,2,5,7,1,1,2,4,6,-1,15,TRUE,FALSE,FALSE,FALSE,,L. Leslie,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,LOS,532481,49ac9c,away,TRUE,71,14,Storm,Seattle,Seattle Storm,SEA,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,05452a,f7c43c,64,,https://a.espncdn.com/i/teamlogos/wnba/500/los.png
